,Nino3.4,Nino3.4 Highpass (<8 years),Nino3.4 Lowpass (>8 years),DMI,DMI Highpass (<8 years),DMI Lowpass (>8 years)
1947-06-15,0.07,0.45990603351355014,-0.33429751215423537,-0.066,0.22807955742751185,-0.273211079162389
1947-07-15,-0.39,-0.003009240331854235,-0.33455977889378175,-0.633,-0.34036843864530386,-0.2729464164696765
1947-08-15,-0.37,0.01405717486613911,-0.3348143896632898,-0.659,-0.3678203507887379,-0.2726816973919711
1947-09-15,-1.05,-0.6688946107490754,-0.3350613800631079,-0.97,-0.6802761465033123,-0.27241692560432956
1947-10-15,-0.82,-0.4418644863617549,-0.33530078573159505,-0.824,-0.5357357930562441,-0.27215210477705964
1947-11-15,-0.73,-0.354852340484916,-0.33553264234410113,-0.319,-0.03219925748158563,-0.27188723857564945
1947-12-15,0.18,0.5521419390385456,-0.3357569856119486,-0.265,0.02033349341962589,-0.2716223306606967
1948-01-15,0.05,0.41911846503470435,-0.3359738512814154,-0.298,-0.014137506920787524,-0.271357384687838
1948-02-15,0.37,0.7360773509974422,-0.3361832751327191,-0.155,0.12738777516168848,-0.27109240430767845
1948-03-15,0.63,0.9930187110872585,-0.33638529297900316,0.024,0.30490937356408593,-0.2708273931657214
1948-04-15,0.25,0.6099426601300623,-0.3365799406653233,-0.103,0.17642732241577125,-0.2705623549022984
1948-05-15,0.31,0.6668493136159448,-0.33676725406763625,-0.085,0.19294165607825453,-0.27029729315249945
1948-06-15,0.06,0.4137387876979266,-0.33694726909178935,0.059,0.33545240914498864,-0.27003221154610296
1948-07-15,-0.06,0.290611199190687,-0.33712002167251204,-0.268,0.006959616441160388,-0.26976711370750583
1948-08-15,-0.02,0.3274666655692713,-0.3372855477724081,-0.462,-0.18853668697652537,-0.2695020032556538
1948-09-15,-0.02,0.32430530496777743,-0.3374438833809494,-0.648,-0.3760364658200732,-0.2692368838039722
1948-10-15,-0.68,-0.3388727638219776,-0.3375950645134715,-0.292,-0.021539684570430498,-0.2689717589602967
1948-11-15,-0.3,0.037932578648189,-0.337739127210171,-0.379,-0.11004630747773256,-0.26870663232680464
1948-12-15,0.38,0.7147214524814438,-0.33787610753510416,-0.506,-0.23855629856155258,-0.26844150749994633
1949-01-15,-0.46,-0.12850602156545843,-0.3380060415751868,0.027,0.29293037838883673,-0.2681763880703766
1949-02-15,0.26,0.5882502779164087,-0.3381289654391963,0.177,0.44141375981419234,-0.26791127762288686
1949-03-15,-0.55,-0.2250095270133039,-0.3382449152567745,-0.121,0.1418938823850244,-0.2676461797363372
1949-04-15,0.19,0.5117146863543227,-0.3383539271774329,0.165,0.4263707830013087,-0.267381097983588
1949-05-15,-0.07,0.24842304137598514,-0.3384560373695582,-0.091,0.16884449879218866,-0.26711603593143246
1949-06-15,-0.72,-0.40488433794534584,-0.3385512820194214,-0.009,0.24931506711567222,-0.26685099714052896
1949-07-15,-0.39,-0.07820732696195443,-0.33863969733018773,-0.009,0.24778252555831617,-0.26658598516533377
1949-08-15,-0.32,-0.011545800382932292,-0.33872131952092865,0.011,0.2662469119349036,-0.2663210035540337
1949-09-15,-0.65,-0.3448996322757498,-0.3387961848256356,-0.09,0.1637082642881118,-0.26605605584847924
1949-10-15,-0.72,-0.4182686960678501,-0.33886432949223516,-0.124,0.12816662088817152,-0.2657911455841178
1949-11-15,-1.33,-1.0316528645482672,-0.338925789781607,-0.396,-0.14537797976748337,-0.26552627628992737
1949-12-15,-1.2,-0.9050520098692594,-0.3389806019666027,-0.331,-0.08192549895457404,-0.2652614514883501
1950-01-15,-1.05,-0.7584660035479729,-0.3390288023310669,-0.044,0.2035241022776541,-0.2649966746952263
1950-02-15,-1.5,-1.2118947164681197,-0.33907042716886016,-0.554,-0.30802913689394684,-0.2647319494197286
1950-03-15,-1.07,-0.7853380188816763,-0.3391055127828832,-0.692,-0.4475851770668121,-0.26446727916429613
1950-04-15,-0.91,-0.6287957804106106,-0.3391340954841044,-0.475,-0.23214397861306357,-0.2642026674245688
1950-05-15,-1.3,-1.0222678700486296,-0.33915621159058834,-0.309,-0.06770550167991454,-0.2639381176893221
1950-06-15,-0.86,-0.5857541561629509,-0.339171897426527,-0.494,-0.2542697061900847,-0.26367363344040184
1950-07-15,-1.08,-0.8092545064960988,-0.33918118932127217,-0.348,-0.1098365518422238,-0.2634092181526592
1950-08-15,-0.63,-0.3627687881677175,-0.33918412360837064,-0.22,0.016594001888653384,-0.26314487529388647
1950-09-15,-1.1,-0.8362968676764133,-0.33918073662460096,-0.631,-0.3959780042492749,-0.26288060832475235
1950-10-15,-0.83,-0.5698386109016116,-0.33917106470901304,-0.59,-0.35655252928508885,-0.26261642069873764
1950-11-15,-1.38,-1.123393883105448,-0.33915514420196946,-0.227,0.0048704679744085225,-0.2623523158620712
1950-12-15,-1.04,-0.7869625489346712,-0.339133011444189,-0.027,0.20329102894422044,-0.26208829725366634
1951-01-15,-1.13,-0.8805444724225828,-0.339104702775792,0.256,0.4847091952606753,-0.26182436830505734
1951-02-15,-0.74,-0.49413951699098535,-0.33907025453534856,0.211,0.4381250087809354,-0.2615605324403365
1951-03-15,-0.77,-0.5277475454521625,-0.33902970305892804,0.259,0.48453851158249617,-0.2612967930760912
1951-04-15,-0.17,0.06863157998912206,-0.3389830846791511,-0.513,-0.28905025403732554,-0.2610331536213409
1951-05-15,-0.1,0.1349979977335975,-0.33893043572424475,-0.138,0.08435875443809021,-0.26076961747747396
1951-06-15,-0.09,0.14135184678544005,-0.33887179251709887,-0.19,0.030765579744132684,-0.26050618803818526
1951-07-15,0.66,0.8876932667502007,-0.33880719137432597,-0.22,-0.0008297351655750657,-0.26024286868941376
1951-08-15,0.9,1.12402239783271,-0.33873666860532237,0.124,0.341572852880273,-0.25997966280928075
1951-09-15,0.67,0.8903393808349621,-0.33866026051133225,-0.005,0.21097338727010623,-0.25971657376802826
1951-10-15,0.79,1.0066443571539736,-0.3385780033845141,-0.168,0.0463719116089094,-0.25945360492795705
1951-11-15,0.78,0.9929374687796179,-0.3384899335070096,0.123,0.33576846971764285,-0.259190759643365
1951-12-15,0.71,0.9192188582924357,-0.3383960871500148,-0.073,0.13816310563265216,-0.2589280412604861
1952-01-15,0.39,0.5954886688614233,-0.3382965005728537,-0.069,0.14055586360507047,-0.2586654531174292
1952-02-15,0.24,0.44174704424179745,-0.338191210022055,0.08,0.28794678810020813,-0.25840299854411825
1952-03-15,0.04,0.237994128772736,-0.33808025173043094,0.126,0.3323359237969336,-0.2581406808622311
1952-04-15,0.41,0.6042300673750934,-0.33796366191615906,0.073,0.2777233155870449,-0.25787850338513923
1952-05-15,-0.38,-0.18954499445090833,-0.3378414767818655,-0.148,0.05510900857463012,-0.25761646941784716
1952-06-15,-0.66,-0.47333091062800947,-0.33771373251371134,0.02,0.22149304807541934,-0.25735458225693264
1952-07-15,-0.59,-0.40712753450427086,-0.3375804652804817,-0.43,-0.23012452038387632,-0.2570928451904872
1952-08-15,-0.42,-0.24093471885545448,-0.3374417112326767,-0.463,-0.2647436510662324,-0.25683126149805696
1952-09-15,-0.35,-0.1747523158874278,-0.3372975065016062,-0.607,-0.41036429802499325,-0.25656983445058335
1952-10-15,-0.04,0.13141982276140585,-0.3371478871984869,-0.546,-0.3509864151045617,-0.25630856731034407
1952-11-15,-0.32,-0.15241815398234704,-0.33699288941354116,-0.171,0.02239004405890053,-0.25604746333089473
1952-12-15,-0.55,-0.38626609662954725,-0.33683254921509964,-0.03,0.1617651260367585,-0.25578652575701055
1953-01-15,0.36,0.519876144868974,-0.3366669026487055,0.304,0.4941388776071847,-0.2555257578246283
1953-02-15,0.24,0.3960087211198863,-0.3364959857362223,0.285,0.4735113457544262,-0.255265162760788
1953-03-15,0.22,0.372131783284813,-0.33631983447494423,0.188,0.3748825776680621,-0.25500474378357496
1953-04-15,0.77,0.918245483077754,-0.33613848483670944,-0.054,0.13125262074225175,-0.25474450410206195
1953-05-15,0.35,0.4943499727624834,-0.3359519727670166,0.316,0.49962152257497183,-0.25448444691625155
1953-06-15,0.41,0.5504454051499267,-0.33576033418414425,-0.113,0.06898933096724069,-0.25422457541701926
1953-07-15,0.2,0.33653193359550776,-0.33556360497827276,-0.178,0.002356093922336537,-0.2539648927860564
1953-08-15,0.04,0.1726097119964753,-0.33536182101060946,-0.231,-0.05227814035500128,-0.25370540219581333
1953-09-15,0.67,0.7986788947892027,-0.3351550181125169,-0.24,-0.06291332345937709,-0.2534461068094433
1953-10-15,0.11,0.23473963694646016,-0.33494323208464377,-0.312,-0.1365494067855557,-0.25318700978074604
1953-11-15,0.31,0.4307920939746685,-0.3347264986960584,-0.136,0.03781365847071056,-0.25292811425411227
1953-12-15,0.15,0.26683642191111917,-0.3345048536833854,-0.119,0.05317592131184322,-0.252669423364468
1954-01-15,0.39,0.5028727773211756,-0.33427833274994523,-0.339,-0.16846256906241056,-0.25241094023721933
1954-02-15,0.21,0.3189013172954444,-0.33404697156489666,-0.271,-0.10210176325583746,-0.2521526679881968
1954-03-15,0.01,0.11492219944692528,-0.3338108057623824,-0.162,0.005258388323370271,-0.2518946097236007
1954-04-15,-0.32,-0.21906441809186694,-0.33356987094067864,-0.009,0.15661793546173447,-0.25163676853994676
1954-05-15,-0.53,-0.4330583766718039,-0.33332420266134655,-0.55,-0.38602307186040197,-0.2513791475240119
1954-06-15,-0.8,-0.7070595171300718,-0.3330738364483877,-0.504,-0.3416645834697761,-0.2511217497527803
1954-07-15,-1.02,-0.9310676797931248,-0.3328188077874018,-0.855,-0.6943065490011218,-0.2508645782933893
1954-08-15,-1.08,-0.9950827044796655,-0.33255915212474835,-0.631,-0.47194891789809174,-0.250607636203076
1954-09-15,-1.03,-0.9491044305036485,-0.33229490486671076,-0.718,-0.5605916394141955,-0.2503509265291241
1954-10-15,-0.91,-0.8331326966773092,-0.33202610137866434,-0.836,-0.680234662613747,-0.25009445230881094
1954-11-15,-1.17,-1.097167341314218,-0.3317527769842469,-0.45,-0.29587793637282217,-0.249838216569355
1954-12-15,-0.79,-0.7212082022323663,-0.3314749669645331,-0.053,0.09947859061977157,-0.24958222232786323
1955-01-15,-0.66,-0.5952551167572754,-0.3311927065572118,-0.049,0.1018349698615156,-0.24932647259127855
1955-02-15,-0.79,-0.7293079217251295,-0.3309060309557664,-0.153,-0.0038087469648094494,-0.24907097035632805
1955-03-15,-0.8,-0.7433664534859323,-0.3306149753086588,0.019,0.16654749200787322,-0.24881571860947105
1955-04-15,-0.95,-0.8974305479066926,-0.33031957471851653,-0.044,0.10190373882992222,-0.24856072032684753
1955-05-15,-1.23,-1.181500040374636,-0.33001986424132324,-0.695,-0.5507399542660463,-0.2483059784742268
1955-06-15,-1.2,-1.1555747658004405,-0.32971587888561255,-0.387,-0.24438353486619405,-0.2480514960069563
1955-07-15,-1.32,-1.2796545586215013,-0.3294076536116649,-0.439,-0.29802695037651145,-0.247797275869911
1955-08-15,-0.91,-0.8737392528052199,-0.32909522333070823,-0.43,-0.2906701480238733,-0.2475433209974423
1955-09-15,-1.33,-1.2978286818523224,-0.3287786229041214,-0.738,-0.6003130748571104,-0.24728963431332793
1955-10-15,-1.59,-1.5619226788001974,-0.32845788714264207,-0.73,-0.5939556777480899,-0.24703621873072168
1955-11-15,-1.91,-1.8860210762262688,-0.3281330508055772,-0.269,-0.1345979033928078,-0.24678307715210393
1955-12-15,-1.52,-1.5001237062513928,-0.3278041486000178,-0.3,-0.16723969831249327,-0.24653021246923218
1956-01-15,-1.23,-1.2142304005432798,-0.3274712151800563,-0.101,0.030118991145278162,-0.24627762756309166
1956-02-15,-0.98,-0.9683409903199394,-0.32713428514600756,-0.021,0.10847821880545588,-0.24602532530384646
1956-03-15,-0.93,-0.9224553063531586,-0.3267933930436332,-0.001,0.126838038664376,-0.24577330855079044
1956-04-15,-0.78,-0.7765731789720064,-0.3264485733633697,-0.3,-0.1738014951113891,-0.24552158015229872
1956-05-15,-0.59,-0.5906944380663608,-0.3260998605395604,-0.57,-0.44544032818619156,-0.2452701429457792
1956-06-15,-0.83,-0.8348189130904679,-0.3257472889496907,-0.826,-0.7030784060564821,-0.2450189997576249
1956-07-15,-0.94,-0.9489464330665196,-0.32539089291362655,-1.083,-0.961715674051994,-0.24476815340316654
1956-08-15,-0.81,-0.8230768265882662,-0.32503070669285744,-0.772,-0.6523520773369409,-0.244517606686625
1956-09-15,-0.91,-0.9272099218246462,-0.32466676448974185,-0.803,-0.6849875609112263,-0.24426736240106417
1956-10-15,-0.69,-0.7113455465234512,-0.32429910044675686,-0.672,-0.5556220696116609,-0.2440174233283439
1956-11-15,-1.01,-1.0354835280150163,-0.32392774864575136,-0.516,-0.4012555481131974,-0.24376779223907336
1956-12-15,-0.58,-0.6096236932159356,-0.3235527431072029,-0.151,-0.03788794093017307,-0.2435184718925649
1957-01-15,-0.56,-0.5937658686328089,-0.32317411778947824,-0.437,-0.32551919241756716,-0.24326946503678826
1957-02-15,-0.24,-0.27790988036601083,-0.32279190658809803,-0.564,-0.4541492467722656,-0.24302077440832495
1957-03-15,0.08,0.03794444588650643,-0.3224061433350044,-0.197,-0.0887780480343416,-0.24277240273232265
1957-04-15,0.42,0.37379728482538815,-0.3220168617978327,-0.3,-0.19340554008834612,-0.24252435272245007
1957-05-15,0.45,0.39964881154602233,-0.3216240956791869,-0.326,-0.22103166666460988,-0.24227662708085218
1957-06-15,0.53,0.4754992015346583,-0.32122787861591867,-0.465,-0.36165637134055806,-0.2420292284981053
1957-07-15,0.69,0.6313486306644983,-0.32082824417841016,-0.488,-0.3862795975420359,-0.24178215965317268
1957-08-15,0.79,0.7271972751917615,-0.3204252258698616,-0.266,-0.1659012885446478,-0.24153542321336083
1957-09-15,0.53,0.46304531175171965,-0.32001885712558154,-0.383,-0.28452138747510686,-0.2412890218342757
1957-10-15,0.74,0.6688929173547067,-0.31960917131228045,-0.523,-0.4261398373125962,-0.24104295815977908
1957-11-15,1.09,1.0147402693820995,-0.31919620172736896,-0.482,-0.38675658089014325,-0.2407972348219452
1957-12-15,1.18,1.1005875455822698,-0.3187799815982599,-0.25,-0.15637156089600557,-0.2405518544410172
1958-01-15,1.54,1.4564349240665122,-0.31836054408167436,-0.396,-0.30398471987506975,-0.2403068196253645
1958-02-15,1.4,1.3122825833049394,-0.31793792226295176,-0.234,-0.14359600023026142,-0.240062132971441
1958-03-15,0.99,0.8981307021223555,-0.3175121491553633,-0.374,-0.28520534422396876,-0.23981779706374268
1958-04-15,0.31,0.2139794596940956,-0.31708325769942974,-0.348,-0.26081269397947626,-0.23957381447476542
1958-05-15,0.32,0.21982903554184335,-0.3166512807622428,-0.496,-0.4104179914824114,-0.23933018776496373
1958-06-15,0.3,0.19567960952941202,-0.3162162511367906,-0.854,-0.7700211785822033,-0.2390869194827099
1958-07-15,0.04,-0.06846863814149654,-0.3157782015412868,-1.063,-0.9806221969935546,-0.23884401216425316
1958-08-15,0.24,0.12738447306443834,-0.3153371646185041,-1.26,-1.1792209882979263,-0.23860146833367885
1958-09-15,-0.31,-0.42676087598814394,-0.3148931729351112,-1.303,-1.223817493945031,-0.23835929050286772
1958-10-15,-0.03,-0.15090450410960882,-0.3144462589810136,-0.966,-0.8884116552543436,-0.23811748117145604
1958-11-15,0.05,-0.0750462297896842,-0.313996455168699,-0.674,-0.5980034134166223,-0.23787604282679556
1958-12-15,0.3,0.1708141287981577,-0.3135437938325868,-0.639,-0.5645927094954435,-0.23763497794391403
1959-01-15,0.43,0.2966767537922879,-0.3130883072283807,-0.027,0.045820515571254106,-0.23739428898547585
1959-02-15,0.5,0.36254182763848186,-0.3126300275324261,-0.531,-0.45976367903038917,-0.23715397840174346
1959-03-15,0.26,0.11840953308545117,-0.31216898684107136,-0.524,-0.45434523399171933,-0.2369140486305388
1959-04-15,0.27,0.12428005318034777,-0.3117052171700335,-0.357,-0.2889240898831553,-0.23667450209720448
1959-05-15,-0.01,-0.15984642873576177,-0.31123875045376764,-0.742,-0.6755001871557815,-0.2364353412145655
1959-06-15,-0.33,-0.4839697290324485,-0.3107696185448403,-0.745,-0.6800734661429526,-0.2361965683828917
1959-07-15,-0.28,-0.4380896637945033,-0.31029785321330716,-0.667,-0.6036438670619146,-0.23595818598986018
1959-08-15,-0.41,-0.5722060488265477,-0.30982348614609495,-0.913,-0.8512113300154357,-0.23572019641051847
1959-09-15,-0.53,-0.6963186996576705,-0.30934654894638725,-0.839,-0.7787757949934488,-0.23548260200724774
1959-10-15,0.11,-0.06042743154609373,-0.30886707313301426,-0.586,-0.5273372018747096,-0.23524540512972622
1959-11-15,-0.17,-0.3445320594838713,-0.30838509013984683,-0.574,-0.5168954904284647,-0.23500860811489296
1959-12-15,-0.05,-0.22863239820160952,-0.3079006313151947,-0.357,-0.3014506003161331,-0.234772213286912
1960-01-15,0.02,-0.16272826217322373,-0.3074137279212091,-0.236,-0.18200247109299927,-0.23453622295713686
1960-02-15,-0.24,-0.4268194656207198,-0.3069244111332897,-0.043,0.00944895779007937,-0.23430063942407536
1960-03-15,-0.08,-0.27090582251900364,-0.3064327120394951,-0.433,-0.38209625301504646,-0.23406546497335454
1960-04-15,0.01,-0.18498714660072318,-0.305938661639958,-0.745,-0.6956380427555489,-0.23383070187768615
1960-05-15,0.05,-0.14906325136113585,-0.30544229084630414,-0.738,-0.6901763505793683,-0.2335963523968324
1960-06-15,-0.2,-0.4031339500630066,-0.3049436304810758,-0.681,-0.634711115536971,-0.23336241877757227
1960-07-15,-0.25,-0.4571990557415341,-0.30444271127715894,-0.734,-0.6892422765831179,-0.23312890325366825
1960-08-15,-0.0,-0.2112583812093069,-0.303939563877215,-0.584,-0.5407697725786476,-0.2328958080458333
1960-09-15,0.03,-0.18531173906128898,-0.30343421883311755,-0.582,-0.5402935422922718,-0.2326631353616979
1960-10-15,-0.07,-0.28935894167983117,-0.30292670660539267,-0.906,-0.8658135244023818,-0.23243088739577777
1960-11-15,-0.38,-0.6033998012397149,-0.30241705756266346,-0.811,-0.7723296574988694,-0.2321990663294418
1960-12-15,0.02,-0.20743412971322325,-0.3019053019810994,-0.641,-0.6038418800849603,-0.23196767433087956
1961-01-15,-0.15,-0.38146173887524415,-0.3013914700438697,-0.144,-0.10835013057906079,-0.2317367135550697
1961-02-15,0.04,-0.19548244030839748,-0.30087559184060086,-0.08,-0.045854347316615196,-0.23150618614374815
1961-03-15,-0.1,-0.339496045408197,-0.30035769736683887,-0.122,-0.08935446855197599,-0.23127609422537765
1961-04-15,0.13,-0.11350236538823796,-0.2998378165235153,-0.612,-0.5808504324602898,-0.23104643991511653
1961-05-15,-0.01,-0.25750121128541725,-0.2993159791164177,-0.438,-0.40834217713939425,-0.23081722531478846
1961-06-15,0.1,-0.15149239396518002,-0.29879221485566454,-0.006,0.022170359388269334,-0.23058845251285204
1961-07-15,-0.32,-0.5754757241267986,-0.29826655335518454,0.63,0.6566872391737331,-0.23036012358437116
1961-08-15,-0.25,-0.5094510123086777,-0.2977390241322001,0.776,0.8012085243395659,-0.23013224059098578
1961-09-15,-0.52,-0.7834180688936929,-0.2972096566067154,0.554,0.5777342770779248,-0.2299048055808829
1961-10-15,-0.71,-0.9773767041145531,-0.2966784801010082,0.457,0.4792645596485917,-0.22967782058876776
1961-11-15,-0.19,-0.46132672805919817,-0.29614552383912723,0.323,0.3437994343769962,-0.22945128763583547
1961-12-15,-0.29,-0.565267950676224,-0.2956108169463933,0.311,0.33033896365222837,-0.229225208729743
1962-01-15,-0.25,-0.5292001817803353,-0.2950743884489053,0.512,0.5298832099250389,-0.22899958586458133
1962-02-15,-0.16,-0.4431232310578286,-0.2945362672730505,0.544,0.5604322357058246,-0.22877442102084797
1962-03-15,-0.41,-0.6970369080721065,-0.2939964822450181,0.356,0.3709861035626031,-0.22854971616541986
1962-04-15,-0.32,-0.6109410222692205,-0.2934550620903185,-0.019,-0.005455123881027646,-0.22832547325152666
1962-05-15,-0.42,-0.7148353829834457,-0.2929120354333064,-0.385,-0.37289138394794336,-0.2281016942187242
1962-06-15,-0.22,-0.5187197994428817,-0.29236743079670846,-0.458,-0.4473226139095599,-0.22787838099286833
1962-07-15,-0.3,-0.6025940807750858,-0.2918212766011551,-0.468,-0.45874875098791307,-0.22765553548608902
1962-08-15,-0.13,-0.4364580360127346,-0.2912736011647169,-0.303,-0.29516973235775024,-0.22743315959676488
1962-09-15,-0.56,-0.8703114740993161,-0.2907244327024456,-0.186,-0.17958549514863775,-0.2272112552094978
1962-10-15,-0.33,-0.6441542038948497,-0.2901737993259194,-0.327,-0.3219959764470788,-0.2269898241950884
1962-11-15,-0.43,-0.7479860341816407,-0.2896217290427929,-0.213,-0.2094011132986451,-0.2267688684105116
1962-12-15,-0.49,-0.8118067736700605,-0.28906824975635104,-0.071,-0.06880084271012343,-0.22654838969889293
1963-01-15,-0.32,-0.6456162310043576,-0.2885133892650684,0.329,0.32980489834832794,-0.22632838988948495
1963-02-15,-0.26,-0.589414214768498,-0.28795717526217257,0.395,0.39441617294100695,-0.22610887079764427
1963-03-15,-0.06,-0.39320053349203477,-0.28739963533521173,0.201,0.1990330441644838,-0.22588983422480877
1963-04-15,-0.06,-0.39697499565601047,-0.2868407969656275,-0.061,-0.06434442485459707,-0.22567128195847497
1963-05-15,-0.0,-0.3407374096988881,-0.286280687528331,-0.324,-0.32871617096172884,-0.22545321577217636
1963-06-15,0.12,-0.22448758402251234,-0.28571933429128477,-0.248,-0.25408213097676585,-0.22523563742546163
1963-07-15,0.72,0.37177467300189926,-0.28515676441508814,0.212,0.2045577583038386,-0.22501854866387297
1963-08-15,0.9,0.548049553027735,-0.2845930049525683,0.473,0.46420356010478114,-0.22480195121892538
1963-09-15,0.65,0.2943372477269378,-0.28402808284837505,0.081,0.0708553376696458,-0.2245858468080864
1963-10-15,0.84,0.48063794878392596,-0.28346202493858,0.432,0.420513154258626,-0.22437023713475565
1963-11-15,0.75,0.38695184788947873,-0.28289485795028063,0.319,0.30617707314623166,-0.2241551238882444
1963-12-15,1.05,0.6832791367345968,-0.28232660850120866,-0.059,-0.07315284238101241,-0.22394050874375582
1964-01-15,0.76,0.3896200070043287,-0.2817573030993435,-0.461,-0.4764765290268843,-0.22372639336236533
1964-02-15,0.55,0.1759746503715704,-0.2811869681425297,-0.692,-0.708793923487796,-0.2235127793910017
1964-03-15,-0.16,-0.5376567415091664,-0.28061562991809913,-0.312,-0.33010496245513715,-0.22329966846242846
1964-04-15,-0.53,-0.9112739770080164,-0.28004331460249793,-0.224,-0.2434095826176329,-0.22308706219522584
1964-05-15,-0.74,-1.1248768645260547,-0.2794700482609174,-0.52,-0.5407077206637134,-0.22287496219377306
1964-06-15,-0.88,-1.2684652125016194,-0.27889585684692997,-0.344,-0.3659993132838978,-0.2226633700482313
1964-07-15,-0.65,-1.0420388294166645,-0.2783207662021292,-0.829,-0.852284297173193,-0.22245228733452635
1964-08-15,-0.76,-1.155597523803145,-0.27774480205577534,-0.683,-0.7075626090335015,-0.22224171561433148
1964-09-15,-0.93,-1.3291411042494317,-0.27716799002444437,-0.981,-1.0068341855760479,-0.22203165643505074
1964-10-15,-1.0,-1.4026693794067553,-0.27659035561168177,-1.027,-1.0540989635238116,-0.22182211132980345
1964-11-15,-1.1,-1.50618215799568,-0.27601192420766124,-0.284,-0.3123568796139772,-0.2216130818174085
1964-12-15,-1.07,-1.4796792488126052,-0.2754327210888478,-0.182,-0.21160787060039682,-0.22140456940236922
1965-01-15,-0.57,-0.983160460736304,-0.27485277141766534,-0.331,-0.3618518732560644,-0.22119657557485833
1965-02-15,-0.36,-0.7766256027344884,-0.27427210024216836,-0.447,-0.47908882437560596,-0.22098910181070347
1965-03-15,-0.34,-0.7600744838704034,-0.27369073249571885,-0.186,-0.21931866077778425,-0.22078214957137296
1965-04-15,-0.09,-0.5135069133094545,-0.2731086929966676,-0.285,-0.31954131930801716,-0.2205757203039623
1965-05-15,0.19,-0.236922700325865,-0.2725260064480402,-0.54,-0.5757567368409061,-0.2203698154411808
1965-06-15,0.45,0.01967834569063598,-0.27194269743722727,-0.487,-0.5239648502827813,-0.22016443640133865
1965-07-15,0.81,0.3762964152280953,-0.2713587904356803,-0.473,-0.5111655965742599,-0.2199595845883341
1965-08-15,1.25,0.8129316986455868,-0.2707743097986113,-0.247,-0.28635891269281566,-0.21975526139164148
1965-09-15,1.26,0.819584386166432,-0.270189279764697,-0.197,-0.23754473565536383,-0.2195514681862997
1965-10-15,1.61,1.16625466787139,-0.269603724455788,0.017,-0.024723002520858572,-0.21934820633290067
1965-11-15,1.54,1.0929427336918136,-0.2690176678766224,-0.225,-0.2678936503929044,-0.21914547717757832
1965-12-15,1.45,0.9996487734027784,-0.26843113391454365,-0.29,-0.3340566164223797,-0.2189432820519976
1966-01-15,1.13,0.6763729766161811,-0.2678441463392232,-0.232,-0.27721183781007647,-0.21874162227334443
1966-02-15,0.83,0.37311553277380893,-0.26725672880238754,-0.163,-0.20935925180935075,-0.21854049914431548
1966-03-15,0.83,0.36987663114037383,-0.2666689048375499,-0.341,-0.38849879572878876,-0.2183399139531089
1966-04-15,0.54,0.07665646079651914,-0.26608069785974714,-0.435,-0.48363040693488457,-0.21813986797341575
1966-05-15,-0.06,-0.5265447893682054,-0.26549213116528064,-0.423,-0.4727540228547338,-0.21794036246441115
1966-06-15,0.14,-0.3297269306623978,-0.2649032279314617,-0.119,-0.16986958097873844,-0.21774139867074616
1966-07-15,0.23,-0.24288977459989108,-0.26431401121636183,-0.004,-0.05597701886332729,-0.21754297782253973
1966-08-15,-0.1,-0.5760331329068666,-0.26372450395856784,0.129,0.0759237258663113,-0.2173451011353712
1966-09-15,-0.05,-0.5291568175290016,-0.263134728976941,0.102,0.04783271551348256,-0.21714776981027298
1966-10-15,-0.05,-0.5322606406386471,-0.2625447089703811,-0.304,-0.35924998769277405,-0.21695098503372404
1966-11-15,-0.37,-0.8553444146420358,-0.2619544665175949,-0.361,-0.417324321600458,-0.21675474797764396
1966-12-15,-0.26,-0.7484079521865192,-0.26136402407686915,-0.236,-0.2933902241373956,-0.21655905979938675
1967-01-15,-0.55,-1.0414510661678393,-0.2607734039858485,-0.236,-0.29444763331403956,-0.21636392164173507
1967-02-15,-0.56,-1.054473569737426,-0.26018262846131773,-0.073,-0.1324964872262825,-0.21616933463289517
1967-03-15,-0.47,-0.9674752763097296,-0.2595917195989891,0.248,0.18746327594171452,-0.2159752998864925
1967-04-15,-0.53,-1.0304559995695834,-0.25900069937329345,-0.263,-0.32456828208531935,-0.21578181850156736
1967-05-15,-0.24,-0.7434155534795917,-0.2584095896371763,-0.165,-0.22759109967661612,-0.2155888915625713
1967-06-15,-0.12,-0.6263537522875567,-0.257818412121898,0.044,-0.019605115298239995,-0.21539652013936358
1967-07-15,-0.1,-0.609270410533929,-0.25722718843683834,0.14,0.07538973248403291,-0.21520470528720756
1967-08-15,-0.31,-0.8221653430592918,-0.2566359400693066,0.13,0.06439350500181917,-0.2150134480467679
1967-09-15,-0.59,-1.1050383650118758,-0.25604468838435585,0.145,0.07840626348121926,-0.21482274944410795
1967-10-15,-0.38,-0.8978892918551057,-0.25545345462460134,0.159,0.09142806903989475,-0.21463261049068771
1967-11-15,-0.34,-0.8607179393751789,-0.25486225991004413,0.023,-0.04554101731586757,-0.21444303218336214
1967-12-15,-0.35,-0.8735241236886717,-0.25427112523789885,0.054,-0.015500934694103519,-0.21425401550438017
1968-01-15,-0.6,-1.126307661250178,-0.25368007148242583,0.213,0.1425483776798654,-0.21406556142138367
1968-02-15,-0.74,-1.2690683688599773,-0.2530891193947678,0.334,0.2626069804604559,-0.21387767088740695
1968-03-15,-0.76,-1.2918060636717357,-0.25249828960279186,0.154,0.08167493417883254,-0.2136903448408766
